x1,x2,label
6.46975,-1.91751,1
0.95495,-2.00955,1
2.91185,-2.50269,1
2.23227,-0.43210,1
2.14218,-1.19433,1
3.06696,-0.78843,1
2.49310,-2.79885,1
2.51493,-3.58700,1
3.58618,-0.06253,1
1.89320,-0.90079,1
1.91407,-2.26412,1
1.32260,-1.23491,1
0.98931,-1.99546,1
2.62325,-3.43497,1
2.58404,-1.75228,1
1.79734,-1.71882,1
4.39928,-2.56435,1
2.36527,-2.54345,1
0.93362,-3.21192,1
0.96350,-2.46412,1
0.84498,-1.74989,1
0.55597,-2.04363,1
0.58475,-2.76865,1
2.46242,-3.13827,1
2.20187,-2.02004,1
2.13835,-1.59012,1
-0.25365,-1.67621,1
2.37626,-0.79380,1
2.77904,-3.21543,1
0.03085,-1.70356,1
3.13898,-1.04976,1
3.04791,-3.23290,1
2.65991,-1.29496,1
3.17177,-2.52446,1
1.14021,-0.61121,1
2.00320,-0.97548,1
1.91629,-2.18112,1
2.68466,-0.45673,1
2.73051,-3.03134,1
2.61606,0.35368,1
1.53772,-2.10031,1
1.69876,-1.73552,1
2.45223,-2.40650,1
1.64415,-2.18667,1
1.07722,-2.79560,1
3.95471,-2.36455,1
2.71646,-3.33286,1
1.45656,-0.53945,1
1.32358,-1.30146,1
2.22942,-2.87740,1
2.57566,-2.97325,1
3.17191,-2.01393,1
0.83873,-1.96538,1
1.43704,-2.72359,1
1.95811,-1.46527,1
2.77522,-2.82269,1
1.76035,-1.87501,1
2.25270,-3.56928,1
3.07999,-1.88850,1
0.93514,-3.26651,1
3.41681,-1.18854,1
1.43569,-2.37945,1
0.80572,-1.15632,1
2.21649,-2.49315,1
2.74758,-1.07663,1
2.06459,-2.29013,1
1.39838,-3.20593,1
1.35806,0.32549,1
3.34554,-0.06005,1
4.03178,-1.38966,1
3.63852,-5.17443,1
0.04198,-2.67106,1
1.58622,-5.78059,1
2.21111,-2.97630,1
0.81686,-2.93591,1
4.47703,-2.21913,1
3.11374,0.14194,1
2.87086,-1.38220,1
2.04298,-3.36849,1
2.44207,-2.09842,1
1.17084,-1.45580,1
1.49255,-3.61356,1
1.90307,-1.85690,1
3.36160,-1.75983,1
1.42392,-4.54410,1
2.59483,-1.96831,1
2.00840,-1.96259,1
1.71357,-1.76868,1
2.03697,-1.79584,1
3.00444,-2.42148,1
1.34156,-2.48090,1
2.89997,-0.86076,1
2.42327,-1.05906,1
3.18818,-1.77776,1
3.35533,-2.53577,1
1.71328,-2.16003,1
2.83171,-3.06131,1
4.20051,-0.80913,1
2.66463,-2.28842,1
3.63563,-1.03047,1
0.85209,-1.15067,1
1.00836,-0.24619,1
1.69014,-3.20557,1
3.50627,-3.87752,1
4.95416,-3.42648,1
2.72495,-2.03740,1
2.18150,-3.09909,1
0.69604,-2.78028,1
3.13082,-2.17992,1
2.78529,-1.75868,1
0.41871,0.25413,1
0.99878,-0.28043,1
1.33476,0.19232,1
1.37442,-1.91986,1
0.24979,-1.52738,1
1.60576,-1.24087,1
2.78089,-0.48178,1
1.86723,-3.32384,1
2.71833,-0.25266,1
3.22383,-0.48621,1
0.05722,-1.85978,1
2.98729,-3.92295,1
1.92203,-3.60092,1
1.56522,-2.37091,1
1.56842,-2.11034,1
3.73281,-2.10570,1
0.59751,-1.73426,1
2.69713,-2.21447,1
1.86005,-1.77279,1
1.62615,-2.23851,1
2.41273,-1.23685,1
1.99088,-2.56868,1
2.63235,-3.23319,1
2.78035,-3.23675,1
1.04672,-2.62373,1
1.25994,-2.40887,1
4.11099,-3.54576,1
2.66585,-0.30361,1
1.97233,-2.99875,1
3.99260,-2.75949,1
3.67179,-3.03513,1
2.59307,-2.34773,1
0.78834,-2.14096,1
1.89620,-4.03284,1
1.23240,-2.24220,1
0.36611,-1.75346,1
1.35110,-3.27395,1
1.00110,-4.18059,1
3.01880,-3.08215,1
4.20168,-2.53119,1
1.82429,-2.29154,1
2.74425,-2.99217,1
2.22669,-2.82146,1
3.23808,-0.92288,1
1.39564,-1.56093,1
1.63310,-3.17988,1
2.12470,-2.81503,1
1.21486,-2.68616,1
2.67715,-3.60256,1
1.25393,-2.33304,1
3.05607,-2.98960,1
1.61654,-2.92309,1
2.18256,-1.53681,1
2.37648,-2.61871,1
0.45645,-3.08658,1
2.16985,-1.30845,1
1.34767,-2.56137,1
2.15449,-2.48164,1
2.77295,-3.48908,1
1.20313,-2.04631,1
1.00720,-1.53580,1
1.56397,-1.49455,1
3.20864,-2.11393,1
2.06281,-2.97552,1
1.30453,-0.98365,1
3.12839,-0.72123,1
0.63800,-2.68929,1
2.76792,-1.84450,1
1.83317,-2.30092,1
3.20297,-3.52875,1
2.41333,-0.32271,1
0.12795,-1.89866,1
1.97917,-3.12535,1
1.61480,-3.66454,1
3.41912,-1.18836,1
0.83650,-2.49681,1
2.85900,-3.65623,1
2.26283,-2.25937,1
0.75749,-2.74602,1
1.40774,-1.35642,1
1.45846,-0.25519,1
1.95780,-3.23196,1
2.99725,-2.07824,1
1.43859,-1.51286,1
2.21618,-1.29574,1
3.38032,-2.49223,1
3.59329,-3.52769,1
2.54040,-2.48935,1
2.92316,-3.43841,1
3.63377,-2.97218,1
1.93882,-2.46504,1
3.35302,-2.73604,1
3.04888,-1.60378,1
2.68481,-0.79940,1
2.45130,-1.82339,1
1.82725,-2.88615,1
2.38603,-2.07589,1
2.54347,-2.57590,1
1.65375,-1.44440,1
1.82999,-2.48976,1
1.84662,-2.35588,1
2.35330,-3.12257,1
4.84979,-1.34616,1
2.23440,-2.44385,1
2.04155,-1.44878,1
1.79343,-2.93505,1
2.19694,-0.91009,1
0.80242,-1.25233,1
0.60525,-1.88550,1
1.30915,-2.01197,1
2.37277,-2.43965,1
0.64307,-1.76627,1
2.05496,-2.76446,1
2.12794,-2.70635,1
1.12755,-2.59720,1
1.39513,-0.92228,1
2.48195,-1.05527,1
2.55150,-2.78542,1
1.40691,-3.14848,1
2.08158,-4.01409,1
3.21865,-0.32393,1
1.32768,-2.61744,1
2.63824,-2.94025,1
0.74247,-2.38928,1
3.00547,-2.29106,1
2.39603,-1.20251,1
1.58799,-0.90728,1
3.83941,-2.11111,1
2.96803,-2.24504,1
0.89807,-1.91182,1
3.52767,-3.35389,1
2.14415,-3.31277,1
2.52699,-2.09247,1
2.58894,-1.54988,1
3.30413,-2.15231,1
1.63932,-1.23155,1
2.46578,-2.06354,1
3.96536,-2.19253,1
2.32137,-2.19357,1
2.17227,-3.42469,1
2.71459,-1.30970,1
1.59496,-1.72140,1
0.99777,-1.15376,1
2.22063,-3.97068,1
2.64024,-2.33822,1
1.57055,-1.83878,1
1.64239,-1.68295,1
4.28830,-4.40541,1
3.18859,-3.25789,1
1.52564,-1.41629,1
2.57828,-0.32334,1
1.87889,-3.60187,1
2.17836,-4.03981,1
1.38866,-2.28056,1
1.63821,-1.35926,1
2.94852,-2.27273,1
2.22727,-2.58458,1
3.38066,-1.16081,1
1.96325,-2.12339,1
1.63446,-0.81753,1
2.11310,-2.64702,1
4.45728,-2.60479,1
2.76128,-1.80709,1
2.60914,-3.08817,1
3.20787,0.01130,1
3.04002,-3.10420,1
2.20013,-2.92341,1
2.62596,-2.77476,1
1.33421,-1.54013,1
2.53205,-1.71220,1
3.20665,-3.99272,1
4.13587,-2.88323,1
0.74123,-3.18271,1
2.05830,-3.02607,1
0.66902,-0.91522,1
1.69957,-3.31888,1
2.85309,-2.61548,1
0.19618,-1.36392,1
4.77651,-1.17485,1
2.67540,-3.56253,1
-3.48955,1.77850,2
-3.86000,-0.89394,2
-4.88270,-0.51885,2
-6.48546,-1.57112,2
-5.50542,-0.69950,2
-4.82322,0.28194,2
-5.67132,-0.81731,2
-4.81080,-1.87160,2
-6.07291,-1.33147,2
-3.03178,-0.89986,2
-2.58562,-0.11855,2
-3.37839,-0.27803,2
-5.45978,-2.01612,2
-2.36562,-0.09650,2
-3.60013,-1.05985,2
-4.54373,-0.06111,2
-5.40462,-0.90725,2
-4.30719,0.26429,2
-4.45175,-0.76915,2
-4.18794,-1.71394,2
-5.21390,1.10004,2
-6.38656,-0.64267,2
-3.96811,-1.47477,2
-4.19934,-0.80932,2
-3.98552,-0.63584,2
-3.92930,0.81327,2
-5.34126,-1.68526,2
-4.25137,0.07842,2
-4.81739,0.01528,2
-4.88134,0.58157,2
-5.31604,0.26846,2
-5.76198,-1.38681,2
-5.94312,-0.33872,2
-5.13329,-1.72744,2
-4.12083,-1.63945,2
-5.46061,-0.55266,2
-3.83334,0.70230,2
-3.68311,-1.86580,2
-4.10671,-1.34656,2
-5.51694,-0.69116,2
-3.97114,-1.40236,2
-4.44132,-1.15350,2
-5.35984,0.25980,2
-4.01356,1.34912,2
-4.03485,-1.65939,2
-6.30009,-2.11616,2
-4.72496,-1.55354,2
-4.27084,-0.45880,2
-5.15194,-1.44268,2
-4.98179,-0.44759,2
-3.57243,-2.57064,2
-5.33127,-0.68906,2
-3.77430,-1.03260,2
-5.00568,-1.80615,2
-5.52748,-0.16583,2
-3.95072,-2.15158,2
-6.32439,-0.45236,2
-4.62129,-0.71022,2
-4.23071,1.12412,2
-3.53889,-1.84579,2
-4.69440,-0.58353,2
-5.54493,-0.97340,2
-3.20265,-2.04069,2
-6.21255,0.15806,2
-3.00309,-0.21937,2
-3.47667,-0.54565,2
-5.69455,-0.64683,2
-5.22574,-0.94005,2
-3.89076,-1.50485,2
-4.88875,0.17647,2
-3.52959,-1.63588,2
-6.01823,-0.95797,2
-5.49402,-0.51659,2
-2.56427,-0.67889,2
-4.04590,-1.01445,2
-3.84274,1.14088,2
-4.32010,-0.58535,2
-4.36347,-1.04842,2
-4.68696,-0.14623,2
-3.94667,-0.01330,2
-4.19436,0.54450,2
-4.35905,-1.20231,2
-5.08052,-0.05854,2
-4.11808,-0.37523,2
-2.83521,-2.29047,2
-4.62086,-0.61995,2
-4.95307,-0.90056,2
-4.68081,-3.32544,2
-5.67703,0.25102,2
-4.52320,0.04183,2
-3.15505,0.15544,2
-4.76176,-0.21618,2
-2.83438,-0.58117,2
-4.73188,0.29019,2
-5.38669,0.67586,2
-4.35189,-0.94989,2
-3.92798,-1.89321,2
-5.50457,-1.07993,2
-3.79150,-0.08483,2
-3.70475,0.19881,2
-4.59398,-1.55432,2
-3.59647,-0.43149,2
-4.16183,0.53685,2
-4.62078,1.27137,2
-3.60348,1.28011,2
-6.35919,-1.76191,2
-5.10754,-0.84942,2
-4.99214,0.29930,2
-4.42405,-0.93791,2
-4.36708,-0.44615,2
-4.21436,-2.15067,2
-3.78840,-1.23404,2
-3.06925,-0.11245,2
-6.04416,-1.01945,2
-4.14651,-0.52021,2
-2.37803,-1.01027,2
-3.58685,0.01578,2
-4.88862,1.15180,2
-5.76057,-1.65334,2
-3.28863,-0.19392,2
-6.03426,-1.66905,2
-5.35245,-0.76482,2
-4.10244,1.36832,2
-5.20954,0.53098,2
-5.28103,0.42404,2
-4.92074,-0.51883,2
-4.89184,-0.55393,2
-6.82966,0.24626,2
-5.08943,1.98164,2
-3.60149,-0.32972,2
-4.43582,0.01959,2
-4.46375,0.24827,2
-5.17796,1.17094,2
-4.34382,-1.51486,2
-4.59078,-0.90386,2
-5.11575,0.44814,2
-2.80117,-0.63652,2
-5.16924,-0.07147,2
-5.96961,1.83267,2
-3.34931,0.78581,2
-4.11915,-0.87258,2
-4.96883,-2.21797,2
-4.14925,-0.02809,2
-3.48650,0.21313,2
-5.10007,-0.01808,2
-3.00998,-0.22919,2
-4.43937,0.19868,2
-3.45909,-1.35733,2
-4.77793,-0.32650,2
-5.64323,0.29041,2
-6.87166,-0.54472,2
-5.21205,-0.61749,2
-5.32265,-0.25474,2
-4.75764,-1.77687,2
-5.18142,0.95196,2
-4.90996,1.40811,2
-4.54414,-0.15231,2
-4.86765,-0.16629,2
-5.52400,-0.01267,2
-5.76547,-1.17254,2
-4.85322,-0.57683,2
-5.96099,-1.71002,2
-4.45036,-0.52536,2
-4.31807,-2.06293,2
-3.93540,0.57329,2
-4.89288,-1.62076,2
-4.05574,-0.86223,2
-5.85658,0.74732,2
-2.80205,-1.22524,2
-3.60544,-0.42569,2
-2.80304,-1.41605,2
-5.21422,-0.00114,2
-3.65309,0.11761,2
-5.33588,-0.58785,2
-3.77942,-0.26347,2
-4.84199,0.23172,2
-4.31594,-1.28518,2
-5.70241,1.75410,2
-4.73745,1.59140,2
-6.10724,-1.55149,2
-7.17785,-0.03541,2
-4.50803,-0.56533,2
-4.66281,-2.50659,2
-4.47707,-0.46523,2
-5.53745,-1.66764,2
-4.43207,0.11279,2
-4.40130,1.46037,2
-5.10752,0.15432,2
-4.40286,-2.33159,2
-4.62787,0.04301,2
-6.41918,-0.97731,2
-2.96813,1.70371,2
-5.61626,-0.75129,2
-2.95946,-1.68213,2
-4.12418,-0.52210,2
-4.83006,0.82103,2
-4.06267,0.87157,2
-4.53054,-2.40777,2
-4.28710,-1.25273,2
-4.62369,-1.64601,2
-5.26673,-1.35079,2
-5.42080,1.13270,2
-5.25447,-1.44439,2
-4.76937,0.28664,2
-3.53529,-1.18996,2
-5.56823,1.20563,2
-5.54046,-1.66460,2
-4.74858,-1.36495,2
-5.66190,0.13619,2
-2.42133,0.33399,2
-5.73175,-0.90233,2
-4.22866,-0.76176,2
-4.56100,1.08041,2
-4.19265,-1.59841,2
-5.45847,0.12142,2
-3.40536,-0.92593,2
-4.14379,-3.04683,2
-4.08780,-0.53295,2
-4.78464,-0.57758,2
-4.07682,0.28600,2
-5.48534,-1.30208,2
-4.06772,-1.50406,2
-4.26816,0.40578,2
-4.43329,-1.11485,2
-5.04350,0.03286,2
-4.09133,0.80160,2
-3.73029,1.13619,2
-4.80714,-0.37215,2
-3.60901,-0.97355,2
-5.19497,-0.57092,2
-4.03740,-0.06381,2
-5.02403,0.79938,2
-2.92946,0.46942,2
-4.75692,-0.53196,2
-4.96112,-1.45136,2
-4.26509,2.10706,2
-5.94958,-0.41483,2
-4.71348,0.29665,2
-4.23340,-0.53526,2
-4.66582,-0.41434,2
-2.74721,-0.09597,2
-4.49811,-2.05962,2
-3.94495,-0.05983,2
-5.22306,-0.44907,2
-3.03241,-0.17300,2
-3.64636,-0.94683,2
-2.81928,-0.51296,2
-5.53010,0.32416,2
-5.72081,-0.03753,2
-4.77346,0.50165,2
-5.06101,0.16963,2
-5.06946,-2.43682,2
-3.25604,-0.94218,2
-7.93491,0.44893,2
-4.70826,-0.56543,2
-5.79572,-1.45422,2
-2.46221,-0.32803,2
-4.82810,0.59354,2
-5.65899,-2.08978,2
-4.31510,0.41036,2
-2.73975,-3.18546,2
-2.97846,-1.03390,2
-4.60921,-1.74938,2
-3.44504,-1.08607,2
-4.80093,-0.68467,2
-5.14407,-1.26883,2
-4.48580,-0.41772,2
-5.45963,-0.59119,2
-5.09581,-0.64793,2
-5.54783,-0.51749,2
-4.58016,-0.51919,2
-6.53646,-0.21600,2
-5.01988,-0.66568,2
-3.70296,-0.19252,2
-3.17628,-1.18466,2
-4.77436,-1.37024,2
-2.95220,-0.44773,2
-5.59024,0.29269,2
-6.24774,0.18776,2
-3.61072,-1.68106,2
-4.33742,-0.81674,2
-5.92973,-2.27013,2
-4.93362,-0.86697,2
-5.19711,1.73107,2
-4.16822,0.02354,2
-5.49495,0.12887,2
-6.60277,1.15906,2
-5.51270,-1.85076,2
-5.14085,-1.07342,2
-4.83074,-0.21603,2
-4.40349,-1.91390,2
-3.56499,-1.18195,2
-3.87694,-0.57643,2
-6.01951,0.30779,2
-4.74550,-0.64859,2
-3.52946,1.76884,2
-4.10313,0.06417,2
-3.87869,-1.39795,2
-2.76409,-1.12557,2
-4.37205,-0.14141,2
-5.18927,-0.91434,2
-5.79718,-2.06020,2
-3.88766,0.50283,2
-4.83969,0.66767,2
-5.84934,-0.03189,2
-5.33934,-1.27240,2
-3.91834,0.52014,2
-4.52240,-0.22930,2
-3.01878,0.25746,2
-5.81309,-0.42592,2
-5.88913,0.98642,2
-6.02145,-1.37607,2
-3.86290,-0.86836,2
-4.05555,-1.74982,2
-5.93746,-0.12321,2
-4.42766,-2.04547,2
-4.95485,0.41395,2
-4.47532,0.46758,2
-5.95559,0.36555,2
-4.20526,-1.51458,2
-3.69426,2.58440,2
-4.76671,-1.68278,2
-4.90649,0.55896,2
-4.58009,-3.36190,2
-4.07019,0.89990,2
-4.70022,-2.54508,2
-5.72766,1.63712,2
-2.86697,-0.05170,2
-6.93927,-0.12007,2
-3.74818,0.06401,2
-4.13922,0.77962,2
-4.59677,-2.59363,2
-4.18347,0.80453,2
-6.11599,-0.14347,2
-2.83355,0.13679,2
-5.23824,0.04768,2
-4.87343,-1.26440,2
-3.15515,-0.79944,2
-3.45031,-1.84118,2
-3.71138,0.13704,2
-4.11663,0.22357,2
-6.60892,-1.43566,2
-3.46865,-0.29214,2
-5.03981,-1.23635,2
-4.51154,-0.59632,2
-5.16991,-0.76020,2
-2.30318,-0.06176,2
-6.43172,-0.74120,2
-5.19928,-1.09857,2
-3.89378,-0.66803,2
-4.91536,-0.85169,2
-5.25440,-0.22328,2
-5.01895,-0.64089,2
-4.83043,-0.74670,2
-5.69494,-2.31210,2
-3.31657,-1.92738,2
-5.06706,-0.29862,2
-5.60655,-0.06609,2
-3.89808,-0.43274,2
-4.41437,0.31672,2
-5.24345,-2.33630,2
-4.72040,0.78005,2
-5.55691,-0.84341,2
-3.89992,0.45147,2
-4.70099,-1.91872,2
-4.11984,0.95578,2
-5.93286,0.61550,2
-4.68608,-1.41049,2
-2.62163,-0.28010,2
-4.42390,-1.49984,2
-3.22971,0.60776,2
-4.04513,0.00553,2
-5.98850,-1.88849,2
-2.47945,-0.94487,2
-4.66359,-0.22397,2
-3.37992,-0.96607,2
-4.48852,0.49893,2
-4.03183,-0.07793,2
-5.58186,0.24994,2
-6.57306,0.55341,2
-3.08966,-0.15738,2
-5.62114,-1.23292,2
-4.25097,-0.41843,2
-6.88611,-0.52883,2
-4.60104,-1.69568,2
-3.62923,0.62958,2
-4.71536,-1.45440,2
-4.41754,-0.29168,2
-5.07428,0.39438,2
-6.30880,-0.65816,2
-4.83644,-1.55071,2
-5.63626,0.40518,2
-4.46314,0.78649,2
-4.10495,-1.40685,2
-5.24223,-0.36090,2
-4.13625,-1.98419,2
-5.10108,-0.03211,2
-5.24217,-0.98873,2
-2.67051,-1.33944,2
-5.06922,0.04528,2
-4.24364,-1.63794,2
-3.54158,-1.19009,2
-4.37266,0.03701,2
-4.24683,-3.15905,2
-5.69295,-0.90731,2
-4.13396,-1.20857,2
-4.88837,-1.25084,2
-2.28658,0.49331,2
-4.91611,-1.09823,2
-4.20033,1.33204,2
-4.90775,-0.21740,2
-5.13739,-0.22705,2
-3.44134,-0.52652,2
-4.57457,-3.50161,2
-5.04808,0.84448,2
-5.42198,-1.33785,2
-5.77698,-0.06859,2
-4.55315,-1.38279,2
-5.19689,-1.55666,2
-4.17387,-0.55300,2
-2.59055,-1.64250,2
-4.13445,-1.37150,2
-4.72947,-1.30604,2
-4.07887,-0.38140,2
-4.26497,-1.69191,2
-4.42096,-2.00159,2
-4.55077,-0.78680,2
-4.53630,-2.07690,2
-3.24574,-2.75256,2
-5.67796,0.20505,2
-4.57015,-1.39180,2
-3.07559,0.31558,2
-4.67603,0.50348,2
-4.44653,-1.51452,2
-7.49683,-1.49055,2
-4.40869,-0.66363,2
-5.19142,1.56192,2
-4.06628,-0.12353,2
-4.22678,-1.19477,2
-3.61876,0.27862,2
-3.35471,-0.91195,2
-4.31396,-1.45762,2
-1.60239,-1.51351,2
-4.74520,-2.50671,2
-5.08575,1.33250,2
-3.45563,-1.58135,2
-3.99867,0.24467,2
-5.19618,0.22832,2
-4.89290,-1.39404,2
-5.53858,-1.75561,2
-2.78118,-0.37221,2
-3.98067,-2.37617,2
-3.67503,-0.84461,2
-4.78824,0.85556,2
-6.64888,-1.98689,2
-3.85828,-1.48067,2
-6.24813,-0.36095,2
-4.84273,0.61361,2
-4.92061,-2.45394,2
-4.65161,-0.94842,2
-2.49269,-0.15735,2
-5.82953,-2.13237,2
-4.86652,0.69193,2
-5.51029,0.44953,2
-3.55241,-2.96427,2
-4.35498,0.01787,2
-3.77243,-1.17857,2
-6.08624,0.20702,2
-5.53035,-0.62861,2
-2.76199,1.11265,2
-5.24682,-1.86037,2
-3.68468,-1.39007,2
-2.61678,0.56535,2
-4.02195,0.76028,2
-6.08504,1.19884,2
-4.38969,-1.57682,2
-5.60944,-0.49475,2
-3.45386,-0.55596,2
-3.34343,-1.13163,2
-4.67002,-0.57488,2
-5.94510,-1.07681,2
-4.80994,-0.19415,2
-3.30825,-0.45155,2
-2.48100,-1.50627,2
-4.31270,0.33587,2
-4.40561,-0.10795,2
-4.67581,-1.21999,2
-3.60693,0.11142,2
-6.07309,-0.16714,2
-4.27104,-0.44391,2
-5.23379,0.19942,2
-4.82328,-1.35586,2
-4.82351,-0.94775,2
-5.06622,0.19455,2
-3.72469,-0.60877,2
-4.00299,-0.53273,2
-2.86921,0.43822,2
-3.08881,-1.20575,2
-5.72035,0.03426,2
-4.04275,-2.54201,2
-2.82314,-1.24573,2
-4.05824,0.32380,2
-4.39450,-1.47513,2
-4.71327,0.19403,2
-4.07993,1.79907,2
-3.94107,-0.64621,2
-4.18734,0.06217,2
-4.14545,-2.40254,2
-5.15062,-2.32640,2
-5.73301,0.75265,2
-4.25067,0.16836,2
-6.43230,-0.37155,2
-7.00817,-0.46840,2
-3.96232,-0.57531,2
-3.64091,-0.13957,2
-5.83234,-1.29361,2
-3.00949,1.50997,2
-4.83132,-1.28545,2
-4.93543,-1.61729,2
-5.26040,0.74376,2
-5.35845,1.00775,2
-4.96980,-0.61443,2
-5.02288,2.16443,2
-5.15103,-1.46263,2
-7.77471,-0.50724,2
-5.58897,-1.47662,2
-5.11475,0.66877,2
-5.42542,-0.34872,2
-4.54666,-1.25860,2
-5.34933,-1.03873,2
-4.27195,0.23466,2
-5.16470,-0.76581,2
-4.16973,-1.85458,2
-5.47515,-1.18415,2
-5.23940,1.00688,2
-5.05155,0.76261,2
-4.71246,0.51077,2
-5.15723,-0.12033,2
-5.38376,1.35679,2
-3.15759,-0.04638,2
-6.00241,0.83638,2
-4.91615,-1.46287,2
-5.10002,-1.29820,2
-3.44800,-0.88750,2
-3.38638,-0.98795,2
-3.48691,0.35740,2
-5.31552,0.38178,2
-3.99787,0.62679,2
-5.42293,-1.32209,2
-5.68916,0.35203,2
-5.21484,-0.08677,2
-5.16409,-0.66704,2
-4.71583,-0.40613,2
-5.54895,0.81591,2
-2.87616,-0.99181,2
-5.36916,-1.72668,2
-3.80496,0.30422,2
-3.66550,0.30346,2
-3.95745,-0.53253,2
-3.32628,0.31381,2
-4.02391,2.27665,2
-6.23003,-1.15619,2
-5.26189,0.41732,2
-6.34858,-1.21564,2
-3.76267,1.07413,2
-4.27765,0.66877,2
-4.63074,0.29350,2
-3.76590,-0.53188,2
-5.79269,1.91632,2
-6.34919,-0.94536,2
-4.59770,-0.98758,2
-3.95273,-0.24507,2
-3.31461,0.94390,2
-5.42972,0.31011,2
-4.82972,-0.65775,2
-3.62036,-1.43387,2
-4.22062,-1.40548,2
-5.07538,0.09267,2
-5.05098,-2.63445,2
-5.27603,1.61875,2
-5.35902,-0.89643,2
-4.60964,-2.27491,2
-4.06164,-1.15185,2
-5.70517,-0.43670,2
-4.98521,0.31186,2
-2.96538,-1.69589,2
-3.62015,-1.26355,2
-6.18563,-0.81379,2
-3.86796,-2.35343,2
-4.99247,-2.17451,2
-3.49176,0.13268,2
-3.54293,-0.49140,2
-4.16701,1.40921,2
-4.80328,-1.24436,2
-6.12573,0.54683,2
-5.28710,-0.45760,2
-3.49741,-1.68918,2
-5.14301,-1.42780,2
-5.42645,-0.75948,2
-5.14614,-0.22529,2
-4.98867,-1.05542,2
-4.86226,-1.17665,2
-4.66541,1.32466,2
-4.38028,-1.58511,2
-4.22785,0.26756,2
-4.24999,1.56227,2
-3.02541,-0.18810,2
-5.93819,-1.60521,2
-3.30144,-1.14498,2
-4.46395,-0.42983,2
-3.75421,-0.11523,2
-5.53456,0.41391,2
-4.29350,0.04404,2
-5.61502,-0.58751,2
-5.71192,-1.32377,2
-4.96963,-2.13483,2
-5.03878,-0.51108,2
-3.94622,-1.23876,2
-5.40209,0.52745,2
-2.50319,-1.24722,2
-3.47888,-0.42186,2
-5.24374,0.62740,2
-5.28808,-0.47209,2
-4.98911,-1.45664,2
-6.46201,-0.25611,2
-3.55687,-0.36600,2
-3.82808,-1.45639,2
-3.15042,0.57114,2
-3.72161,-1.34271,2
-4.34105,-0.63912,2
-5.96694,-1.26089,2
-3.90147,-0.97233,2
-3.73178,-0.01559,2
-4.41490,-1.95060,2
-6.45202,-0.50424,2
-3.84807,-0.26437,2
-4.28541,0.30786,2
-4.75796,0.34891,2
-5.23176,-0.63230,2
-4.79508,-0.12249,2
-6.07800,-1.63278,2
-3.98936,1.93871,2
-5.36484,0.39358,2
-4.51926,0.31289,2
-4.07566,-0.85253,2
-6.86001,0.97331,2
-6.31415,0.32917,2
-5.16180,-0.86838,2
-3.05927,-0.07426,2
-3.45982,0.32458,2
-4.00239,1.20292,2
-4.83078,-1.69996,2
-3.70762,-0.00646,2
-4.84946,-0.12056,2
-3.84104,0.50141,2
-4.62783,-1.16387,2
-4.57628,-0.30615,2
-3.21999,-0.87837,2
-5.14500,-1.16853,2
-4.37091,-1.04579,2
-5.87893,-0.10764,2
-5.00573,-1.86655,2
-3.42280,-1.47479,2
-3.21537,-1.34140,2
-4.11810,0.58885,2
-4.97105,-1.61462,2
-6.50214,-0.15689,2
-5.51469,0.48645,2
-5.11303,0.82954,2
-3.67691,-0.45953,2
-6.57911,-0.03934,2
-6.05881,-0.34881,2
-5.94668,-0.80935,2
-6.36923,-1.24372,2
-6.94926,0.03714,2
-5.16299,-1.79945,2
-5.05106,-0.86228,2
-5.89209,-0.67795,2
-4.16625,2.25319,2
-5.72995,-0.13602,2
-4.72632,1.45715,2
-3.87526,0.30391,2
-5.13910,-1.04514,2
-5.27047,-0.16474,2
-4.11998,-0.78110,2
-4.12296,-1.21677,2
-4.13658,-0.57170,2
-4.26560,-1.27144,2
-4.99257,-0.85411,2
-5.46064,-2.36989,2
-4.67411,0.00392,2
-4.57539,-1.01647,2
-5.47885,-0.98350,2
-3.56094,-3.00632,2
-5.21299,-1.44075,2
-5.14722,-0.18688,2
-4.34734,-1.24338,2
-5.88743,0.39350,2
-5.07129,0.77759,2
-4.78343,0.11730,2
-4.28993,-1.68932,2
-5.33151,-1.37580,2
-4.35316,0.22954,2
-5.76741,-0.51894,2
-4.68820,-2.05875,2
-4.22617,0.27777,2
-4.38077,0.42024,2
-5.50344,-0.88849,2
-3.58816,-0.47445,2
-3.03810,0.12275,2
-3.19224,-0.22916,2
-4.50931,-1.04990,2
-4.09194,-0.97009,2
-3.94932,-0.94163,2
-5.07907,0.03607,2
-6.38731,0.60722,2
-5.38455,-1.80189,2
-5.67059,0.24825,2
-5.58795,-0.08390,2
-5.13476,0.05187,2
-4.27468,-1.58366,2
-2.83292,-0.14434,2
-3.85025,-0.85822,2
-4.64210,0.44510,2
-5.17493,-0.13325,2
-5.39595,-1.94921,2
-4.89601,0.02324,2
-4.53124,0.26475,2
-4.32796,-2.04194,2
-5.67356,-1.54513,2
-3.97355,0.06994,2
-5.58124,-1.06175,2
-2.16744,0.00248,2
-4.55977,-0.14986,2
-5.44177,0.49744,2
-2.69225,-1.21147,2
-5.43582,1.24944,2
-4.73473,1.16731,2
-4.63111,-0.43979,2
-5.03049,0.18180,2
-4.64380,0.61776,2
-3.79891,-0.02304,2
-3.60679,-0.58603,2
-3.85355,-1.36897,2
-4.78685,-1.31020,2
-3.98851,-1.64489,2
-4.97308,-1.90537,2
